INFO | Test - WorstChannelByMAE: ch=5 mae=0.329803 (n=500)
INFO | Val - Loss, MSE, MAE: 0.00424, 0.00424, 0.03960
INFO | Test - Best epoch, Loss, MSE, MAE: 26, 0.00448, 0.00448, 0.03728
INFO | Test - Points (EXACT): total_masked=424439 correct=123599 right_rate=29.1206%
INFO | Test - WorstChannelByMAE: ch=37 mae=0.148002 (n=70)
INFO | - Epoch 035, ExpID 79589 best_epoch=35 improved=1
INFO | Train - Loss (last batch): 0.00338
INFO | Val - Loss, MSE, MAE: 0.00403, 0.00403, 0.03584
INFO | Test - Best epoch, Loss, MSE, MAE: 35, 0.00436, 0.00436, 0.03580
INFO | Test - Points (EXACT): total_masked=424439 correct=130343 right_rate=30.7095%
INFO | - Epoch 036, ExpID 79589 best_epoch=35 improved=0
INFO | Train - Loss (last batch): 0.00453
INFO | Val - Loss, MSE, MAE: 0.00413, 0.00413, 0.03743
INFO | Test - Best epoch, Loss, MSE, MAE: 35, 0.00436, 0.00436, 0.03580
INFO | Test - Points (EXACT): total_masked=424439 correct=130343 right_rate=30.7095%
INFO | - Epoch 037, ExpID 79589 best_epoch=35 improved=0
INFO | Train - Loss (last batch): 0.00400
INFO | Val - Loss, MSE, MAE: 0.00404, 0.00404, 0.03626
INFO | Test - Best epoch, Loss, MSE, MAE: 35, 0.00436, 0.00436, 0.03580
INFO | Test - Points (EXACT): total_masked=424439 correct=130343 right_rate=30.7095%
INFO | - Epoch 038, ExpID 79589 best_epoch=35 improved=0
INFO | Train - Loss (last batch): 0.00533
INFO | Val - Loss, MSE, MAE: 0.00405, 0.00405, 0.03647
INFO | Test - Best epoch, Loss, MSE, MAE: 35, 0.00436, 0.00436, 0.03580
INFO | Test - Points (EXACT): total_masked=424439 correct=130343 right_rate=30.7095%
INFO | - Epoch 039, ExpID 79589 best_epoch=35 improved=0
INFO | Train - Loss (last batch): 0.00270
INFO | Val - Loss, MSE, MAE: 0.00407, 0.00407, 0.03734
INFO | Test - Best epoch, Loss, MSE, MAE: 35, 0.00436, 0.00436, 0.03580
INFO | Test - Points (EXACT): total_masked=424439 correct=130343 right_rate=30.7095%
INFO | - Epoch 040, ExpID 79589 best_epoch=35 improved=0
INFO | Train - Loss (last batch): 0.00307
INFO | Val - Loss, MSE, MAE: 0.00410, 0.00410, 0.03682
INFO | Test - Best epoch, Loss, MSE, MAE: 35, 0.00436, 0.00436, 0.03580
INFO | Test - Points (EXACT): total_masked=424439 correct=130343 right_rate=30.7095%
INFO | - Epoch 041, ExpID 79589 best_epoch=35 improved=0
INFO | Train - Loss (last batch): 0.00488
INFO | Val - Loss, MSE, MAE: 0.00411, 0.00411, 0.03794
INFO | Test - Best epoch, Loss, MSE, MAE: 35, 0.00436, 0.00436, 0.03580
INFO | Test - Points (EXACT): total_masked=424439 correct=130343 right_rate=30.7095%
INFO | - Epoch 042, ExpID 79589 best_epoch=35 improved=0
INFO | Train - Loss (last batch): 0.00361
INFO | Val - Loss, MSE, MAE: 0.00405, 0.00405, 0.03609
INFO | Test - Best epoch, Loss, MSE, MAE: 35, 0.00436, 0.00436, 0.03580
INFO | Test - Points (EXACT): total_masked=424439 correct=130343 right_rate=30.7095%
INFO | - Epoch 043, ExpID 79589 best_epoch=35 improved=0
INFO | Train - Loss (last batch): 0.00426
INFO | Val - Loss, MSE, MAE: 0.00403, 0.00403, 0.03634
INFO | Test - Best epoch, Loss, MSE, MAE: 35, 0.00436, 0.00436, 0.03580
INFO | Test - Points (EXACT): total_masked=424439 correct=130343 right_rate=30.7095%
INFO | - Epoch 044, ExpID 79589 best_epoch=35 improved=0
INFO | Train - Loss (last batch): 0.00414
INFO | Val - Loss, MSE, MAE: 0.00408, 0.00408, 0.03677
INFO | Test - Best epoch, Loss, MSE, MAE: 35, 0.00436, 0.00436, 0.03580
INFO | Test - Points (EXACT): total_masked=424439 correct=130343 right_rate=30.7095%
INFO | Test - WorstChannelByMAE: ch=37 mae=0.127806 (n=70)
INFO | - Epoch 045, ExpID 79589 best_epoch=45 improved=1
INFO | Train - Loss (last batch): 0.00342
INFO | Val - Loss, MSE, MAE: 0.00400, 0.00400, 0.03550
INFO | Test - Best epoch, Loss, MSE, MAE: 45, 0.00430, 0.00430, 0.03542
INFO | Test - Points (EXACT): total_masked=424439 correct=129775 right_rate=30.5757%
INFO | Test - WorstChannelByMAE: ch=37 mae=0.130557 (n=70)
INFO | - Epoch 046, ExpID 79589 best_epoch=46 improved=1
INFO | Train - Loss (last batch): 0.00414
INFO | Val - Loss, MSE, MAE: 0.00397, 0.00397, 0.03549
INFO | Test - Best epoch, Loss, MSE, MAE: 46, 0.00427, 0.00427, 0.03543
INFO | Test - Points (EXACT): total_masked=424439 correct=132133 right_rate=31.1312%
INFO | - Epoch 047, ExpID 79589 best_epoch=46 improved=0
INFO | Train - Loss (last batch): 0.00339
INFO | Val - Loss, MSE, MAE: 0.00400, 0.00400, 0.03607
INFO | Test - Best epoch, Loss, MSE, MAE: 46, 0.00427, 0.00427, 0.03543
INFO | Test - Points (EXACT): total_masked=424439 correct=132133 right_rate=31.1312%
INFO | - Epoch 048, ExpID 79589 best_epoch=46 improved=0
INFO | Train - Loss (last batch): 0.00454
INFO | Val - Loss, MSE, MAE: 0.00399, 0.00399, 0.03554
INFO | Test - Best epoch, Loss, MSE, MAE: 46, 0.00427, 0.00427, 0.03543
INFO | Test - Points (EXACT): total_masked=424439 correct=132133 right_rate=31.1312%
INFO | - Epoch 049, ExpID 79589 best_epoch=46 improved=0
INFO | Train - Loss (last batch): 0.00339
INFO | Val - Loss, MSE, MAE: 0.00408, 0.00408, 0.03778
INFO | Test - Best epoch, Loss, MSE, MAE: 46, 0.00427, 0.00427, 0.03543
INFO | Test - Points (EXACT): total_masked=424439 correct=132133 right_rate=31.1312%
INFO | Test - WorstChannelByMAE: ch=37 mae=0.129704 (n=70)
INFO | - Epoch 050, ExpID 79589 best_epoch=50 improved=1
INFO | Train - Loss (last batch): 0.00285
INFO | Val - Loss, MSE, MAE: 0.00396, 0.00396, 0.03513
INFO | Test - Best epoch, Loss, MSE, MAE: 50, 0.00426, 0.00426, 0.03504
INFO | Test - Points (EXACT): total_masked=424439 correct=135115 right_rate=31.8338%
INFO | - Epoch 051, ExpID 79589 best_epoch=50 improved=0
INFO | Train - Loss (last batch): 0.00411
INFO | Val - Loss, MSE, MAE: 0.00405, 0.00405, 0.03694
INFO | Test - Best epoch, Loss, MSE, MAE: 50, 0.00426, 0.00426, 0.03504
INFO | Test - Points (EXACT): total_masked=424439 correct=135115 right_rate=31.8338%
INFO | - Epoch 052, ExpID 79589 best_epoch=50 improved=0
INFO | Train - Loss (last batch): 0.00358
INFO | Val - Loss, MSE, MAE: 0.00407, 0.00407, 0.03748
INFO | Test - Best epoch, Loss, MSE, MAE: 50, 0.00426, 0.00426, 0.03504
INFO | Test - Points (EXACT): total_masked=424439 correct=135115 right_rate=31.8338%
INFO | - Epoch 053, ExpID 79589 best_epoch=50 improved=0
INFO | Train - Loss (last batch): 0.00415
INFO | Val - Loss, MSE, MAE: 0.00404, 0.00404, 0.03606
INFO | Test - Best epoch, Loss, MSE, MAE: 50, 0.00426, 0.00426, 0.03504
INFO | Test - Points (EXACT): total_masked=424439 correct=135115 right_rate=31.8338%
INFO | - Epoch 054, ExpID 79589 best_epoch=50 improved=0
INFO | Train - Loss (last batch): 0.00487
INFO | Val - Loss, MSE, MAE: 0.00398, 0.00398, 0.03562
INFO | Test - Best epoch, Loss, MSE, MAE: 50, 0.00426, 0.00426, 0.03504
INFO | Test - Points (EXACT): total_masked=424439 correct=135115 right_rate=31.8338%
INFO | - Epoch 055, ExpID 79589 best_epoch=50 improved=0
INFO | Train - Loss (last batch): 0.00283
INFO | Val - Loss, MSE, MAE: 0.00402, 0.00402, 0.03600
INFO | Test - Best epoch, Loss, MSE, MAE: 50, 0.00426, 0.00426, 0.03504
INFO | Test - Points (EXACT): total_masked=424439 correct=135115 right_rate=31.8338%
INFO | - Epoch 056, ExpID 79589 best_epoch=50 improved=0
INFO | Train - Loss (last batch): 0.00370
INFO | Val - Loss, MSE, MAE: 0.00401, 0.00401, 0.03570
INFO | Test - Best epoch, Loss, MSE, MAE: 50, 0.00426, 0.00426, 0.03504
INFO | Test - Points (EXACT): total_masked=424439 correct=135115 right_rate=31.8338%
INFO | - Epoch 057, ExpID 79589 best_epoch=50 improved=0
INFO | Train - Loss (last batch): 0.00451
INFO | Val - Loss, MSE, MAE: 0.00399, 0.00399, 0.03565
INFO | Test - Best epoch, Loss, MSE, MAE: 50, 0.00426, 0.00426, 0.03504
INFO | Test - Points (EXACT): total_masked=424439 correct=135115 right_rate=31.8338%
INFO | - Epoch 058, ExpID 79589 best_epoch=50 improved=0
INFO | Train - Loss (last batch): 0.00369
INFO | Val - Loss, MSE, MAE: 0.00399, 0.00399, 0.03589
INFO | Test - Best epoch, Loss, MSE, MAE: 50, 0.00426, 0.00426, 0.03504
INFO | Test - Points (EXACT): total_masked=424439 correct=135115 right_rate=31.8338%
INFO | - Epoch 059, ExpID 79589 best_epoch=50 improved=0
INFO | Train - Loss (last batch): 0.00396
INFO | Val - Loss, MSE, MAE: 0.00402, 0.00402, 0.03554
INFO | Test - Best epoch, Loss, MSE, MAE: 50, 0.00426, 0.00426, 0.03504
INFO | Test - Points (EXACT): total_masked=424439 correct=135115 right_rate=31.8338%
INFO | - Epoch 060, ExpID 79589 best_epoch=50 improved=0
INFO | Train - Loss (last batch): 0.00411
INFO | Val - Loss, MSE, MAE: 0.00403, 0.00403, 0.03563
INFO | Test - Best epoch, Loss, MSE, MAE: 50, 0.00426, 0.00426, 0.03504
INFO | Test - Points (EXACT): total_masked=424439 correct=135115 right_rate=31.8338%
INFO | - Epoch 061, ExpID 79589 best_epoch=50 improved=0
INFO | Train - Loss (last batch): 0.00285
INFO | Val - Loss, MSE, MAE: 0.00399, 0.00399, 0.03563
INFO | Test - Best epoch, Loss, MSE, MAE: 50, 0.00426, 0.00426, 0.03504
INFO | Test - Points (EXACT): total_masked=424439 correct=135115 right_rate=31.8338%
INFO | - Epoch 062, ExpID 79589 best_epoch=50 improved=0
INFO | Train - Loss (last batch): 0.00468
INFO | Val - Loss, MSE, MAE: 0.00397, 0.00397, 0.03515
INFO | Test - Best epoch, Loss, MSE, MAE: 50, 0.00426, 0.00426, 0.03504
INFO | Test - Points (EXACT): total_masked=424439 correct=135115 right_rate=31.8338%
INFO | - Epoch 063, ExpID 79589 best_epoch=50 improved=0
INFO | Train - Loss (last batch): 0.00335
INFO | Val - Loss, MSE, MAE: 0.00396, 0.00396, 0.03511
INFO | Test - Best epoch, Loss, MSE, MAE: 50, 0.00426, 0.00426, 0.03504
INFO | Test - Points (EXACT): total_masked=424439 correct=135115 right_rate=31.8338%
INFO | - Epoch 064, ExpID 79589 best_epoch=50 improved=0
INFO | Train - Loss (last batch): 0.00380
INFO | Val - Loss, MSE, MAE: 0.00397, 0.00397, 0.03519
INFO | Test - Best epoch, Loss, MSE, MAE: 50, 0.00426, 0.00426, 0.03504
INFO | Test - Points (EXACT): total_masked=424439 correct=135115 right_rate=31.8338%
INFO | - Epoch 065, ExpID 79589 best_epoch=50 improved=0
INFO | Train - Loss (last batch): 0.00315
INFO | Val - Loss, MSE, MAE: 0.00397, 0.00397, 0.03555
INFO | Test - Best epoch, Loss, MSE, MAE: 50, 0.00426, 0.00426, 0.03504
INFO | Test - Points (EXACT): total_masked=424439 correct=135115 right_rate=31.8338%
INFO | - Epoch 066, ExpID 79589 best_epoch=50 improved=0
INFO | Train - Loss (last batch): 0.00296
INFO | Val - Loss, MSE, MAE: 0.00402, 0.00402, 0.03560
INFO | Test - Best epoch, Loss, MSE, MAE: 50, 0.00426, 0.00426, 0.03504
INFO | Test - Points (EXACT): total_masked=424439 correct=135115 right_rate=31.8338%
INFO | - Epoch 067, ExpID 79589 best_epoch=50 improved=0
INFO | Train - Loss (last batch): 0.00300
INFO | Val - Loss, MSE, MAE: 0.00399, 0.00399, 0.03541
INFO | Test - Best epoch, Loss, MSE, MAE: 50, 0.00426, 0.00426, 0.03504
INFO | Test - Points (EXACT): total_masked=424439 correct=135115 right_rate=31.8338%
INFO | - Epoch 068, ExpID 79589 best_epoch=50 improved=0
INFO | Train - Loss (last batch): 0.00324
INFO | Val - Loss, MSE, MAE: 0.00401, 0.00401, 0.03559
INFO | Test - Best epoch, Loss, MSE, MAE: 50, 0.00426, 0.00426, 0.03504
INFO | Test - Points (EXACT): total_masked=424439 correct=135115 right_rate=31.8338%
INFO | - Epoch 069, ExpID 79589 best_epoch=50 improved=0
INFO | Train - Loss (last batch): 0.00412
INFO | Val - Loss, MSE, MAE: 0.00398, 0.00398, 0.03553
INFO | Test - Best epoch, Loss, MSE, MAE: 50, 0.00426, 0.00426, 0.03504
INFO | Test - Points (EXACT): total_masked=424439 correct=135115 right_rate=31.8338%
INFO | - Epoch 070, ExpID 79589 best_epoch=50 improved=0
INFO | Train - Loss (last batch): 0.00309
INFO | Val - Loss, MSE, MAE: 0.00398, 0.00398, 0.03522
INFO | Test - Best epoch, Loss, MSE, MAE: 50, 0.00426, 0.00426, 0.03504
INFO | Test - Points (EXACT): total_masked=424439 correct=135115 right_rate=31.8338%
INFO | - Epoch 071, ExpID 79589 best_epoch=50 improved=0
INFO | Train - Loss (last batch): 0.00272
INFO | Val - Loss, MSE, MAE: 0.00398, 0.00398, 0.03540
INFO | Test - Best epoch, Loss, MSE, MAE: 50, 0.00426, 0.00426, 0.03504
INFO | Test - Points (EXACT): total_masked=424439 correct=135115 right_rate=31.8338%
INFO | - Epoch 072, ExpID 79589 best_epoch=50 improved=0
INFO | Train - Loss (last batch): 0.00457
INFO | Val - Loss, MSE, MAE: 0.00398, 0.00398, 0.03513
INFO | Test - Best epoch, Loss, MSE, MAE: 50, 0.00426, 0.00426, 0.03504
INFO | Test - Points (EXACT): total_masked=424439 correct=135115 right_rate=31.8338%
INFO | - Epoch 073, ExpID 79589 best_epoch=50 improved=0
INFO | Train - Loss (last batch): 0.00241
INFO | Val - Loss, MSE, MAE: 0.00398, 0.00398, 0.03521
INFO | Test - Best epoch, Loss, MSE, MAE: 50, 0.00426, 0.00426, 0.03504
INFO | Test - Points (EXACT): total_masked=424439 correct=135115 right_rate=31.8338%
INFO | - Epoch 074, ExpID 79589 best_epoch=50 improved=0
INFO | Train - Loss (last batch): 0.00366
INFO | Val - Loss, MSE, MAE: 0.00400, 0.00400, 0.03566
INFO | Test - Best epoch, Loss, MSE, MAE: 50, 0.00426, 0.00426, 0.03504
