INFO | Test - WorstChannelByMAE: ch=3 mae=0.779026 (n=127523)
INFO | Test - WorstChannelByMAE: ch=3 mae=0.747762 (n=127523)
INFO | - Epoch 008, ExpID 12517 best_epoch=8 improved=1
INFO | Train - Loss (last batch): 0.90212
INFO | Val - Loss, MSE, MAE: 1.26794, 1.26794, 0.50291
INFO | Test - Best epoch, Loss, MSE, MAE: 8, 0.84057, 0.84057, 0.47580
INFO | Test - Points (EXACT): total_masked=633328 correct=1617 right_rate=0.2553%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.746426 (n=127523)
INFO | - Epoch 009, ExpID 12517 best_epoch=9 improved=1
INFO | Train - Loss (last batch): 0.95710
INFO | Val - Loss, MSE, MAE: 1.26488, 1.26488, 0.49854
INFO | Test - Best epoch, Loss, MSE, MAE: 9, 0.83865, 0.83865, 0.47160
INFO | Test - Points (EXACT): total_masked=633328 correct=1738 right_rate=0.2744%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.742861 (n=127523)
INFO | - Epoch 010, ExpID 12517 best_epoch=10 improved=1
INFO | Train - Loss (last batch): 0.73706
INFO | Val - Loss, MSE, MAE: 1.26394, 1.26394, 0.49642
INFO | Test - Best epoch, Loss, MSE, MAE: 10, 0.83638, 0.83638, 0.46937
INFO | Test - Points (EXACT): total_masked=633328 correct=2218 right_rate=0.3502%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.732023 (n=127523)
INFO | - Epoch 011, ExpID 12517 best_epoch=11 improved=1
INFO | Train - Loss (last batch): 0.82673
INFO | Val - Loss, MSE, MAE: 1.25865, 1.25865, 0.49776
INFO | Test - Best epoch, Loss, MSE, MAE: 11, 0.83164, 0.83164, 0.47064
INFO | Test - Points (EXACT): total_masked=633328 correct=2432 right_rate=0.3840%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.729540 (n=127523)
INFO | - Epoch 012, ExpID 12517 best_epoch=12 improved=1
INFO | Train - Loss (last batch): 0.94804
INFO | Val - Loss, MSE, MAE: 1.25426, 1.25426, 0.49448
INFO | Test - Best epoch, Loss, MSE, MAE: 12, 0.82858, 0.82858, 0.46748
INFO | Test - Points (EXACT): total_masked=633328 correct=2268 right_rate=0.3581%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.724287 (n=127523)
INFO | - Epoch 013, ExpID 12517 best_epoch=13 improved=1
INFO | Train - Loss (last batch): 0.82772
INFO | Val - Loss, MSE, MAE: 1.25081, 1.25081, 0.49131
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.82492, 0.82492, 0.46449
INFO | Test - Points (EXACT): total_masked=633328 correct=2597 right_rate=0.4101%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.721861 (n=127523)
INFO | - Epoch 014, ExpID 12517 best_epoch=14 improved=1
INFO | Train - Loss (last batch): 0.83375
INFO | Val - Loss, MSE, MAE: 1.24551, 1.24551, 0.49294
INFO | Test - Best epoch, Loss, MSE, MAE: 14, 0.82252, 0.82252, 0.46664
INFO | Test - Points (EXACT): total_masked=633328 correct=2245 right_rate=0.3545%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.711262 (n=127523)
INFO | - Epoch 015, ExpID 12517 best_epoch=15 improved=1
INFO | Train - Loss (last batch): 0.86786
INFO | Val - Loss, MSE, MAE: 1.24271, 1.24271, 0.48826
INFO | Test - Best epoch, Loss, MSE, MAE: 15, 0.81863, 0.81863, 0.46160
INFO | Test - Points (EXACT): total_masked=633328 correct=2792 right_rate=0.4408%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.707408 (n=127523)
INFO | - Epoch 016, ExpID 12517 best_epoch=16 improved=1
INFO | Train - Loss (last batch): 0.90950
INFO | Val - Loss, MSE, MAE: 1.23907, 1.23907, 0.48864
INFO | Test - Best epoch, Loss, MSE, MAE: 16, 0.81500, 0.81500, 0.46206
INFO | Test - Points (EXACT): total_masked=633328 correct=3038 right_rate=0.4797%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.699107 (n=127523)
INFO | - Epoch 017, ExpID 12517 best_epoch=17 improved=1
INFO | Train - Loss (last batch): 0.71942
INFO | Val - Loss, MSE, MAE: 1.23604, 1.23604, 0.48398
INFO | Test - Best epoch, Loss, MSE, MAE: 17, 0.81244, 0.81244, 0.45722
INFO | Test - Points (EXACT): total_masked=633328 correct=3293 right_rate=0.5200%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.701931 (n=127523)
INFO | - Epoch 018, ExpID 12517 best_epoch=18 improved=1
INFO | Train - Loss (last batch): 0.77629
INFO | Val - Loss, MSE, MAE: 1.23352, 1.23352, 0.48830
INFO | Test - Best epoch, Loss, MSE, MAE: 18, 0.81099, 0.81099, 0.46197
INFO | Test - Points (EXACT): total_masked=633328 correct=3036 right_rate=0.4794%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.697066 (n=127523)
INFO | - Epoch 019, ExpID 12517 best_epoch=19 improved=1
INFO | Train - Loss (last batch): 0.80315
INFO | Val - Loss, MSE, MAE: 1.23331, 1.23331, 0.48061
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.80846, 0.80846, 0.45417
INFO | Test - Points (EXACT): total_masked=633328 correct=3691 right_rate=0.5828%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.691842 (n=127523)
INFO | - Epoch 020, ExpID 12517 best_epoch=20 improved=1
INFO | Train - Loss (last batch): 0.80820
INFO | Val - Loss, MSE, MAE: 1.22851, 1.22851, 0.48344
INFO | Test - Best epoch, Loss, MSE, MAE: 20, 0.80606, 0.80606, 0.45707
INFO | Test - Points (EXACT): total_masked=633328 correct=3809 right_rate=0.6014%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.688861 (n=127523)
INFO | - Epoch 021, ExpID 12517 best_epoch=21 improved=1
INFO | Train - Loss (last batch): 0.66294
INFO | Val - Loss, MSE, MAE: 1.22818, 1.22818, 0.47749
INFO | Test - Best epoch, Loss, MSE, MAE: 21, 0.80450, 0.80450, 0.45076
INFO | Test - Points (EXACT): total_masked=633328 correct=4905 right_rate=0.7745%
INFO | - Epoch 022, ExpID 12517 best_epoch=21 improved=0
INFO | Train - Loss (last batch): 0.88325
INFO | Val - Loss, MSE, MAE: 1.23085, 1.23085, 0.48125
INFO | Test - Best epoch, Loss, MSE, MAE: 21, 0.80450, 0.80450, 0.45076
INFO | Test - Points (EXACT): total_masked=633328 correct=4905 right_rate=0.7745%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.684920 (n=127523)
INFO | - Epoch 023, ExpID 12517 best_epoch=23 improved=1
INFO | Train - Loss (last batch): 0.67279
INFO | Val - Loss, MSE, MAE: 1.22460, 1.22460, 0.48007
INFO | Test - Best epoch, Loss, MSE, MAE: 23, 0.80274, 0.80274, 0.45342
INFO | Test - Points (EXACT): total_masked=633328 correct=6995 right_rate=1.1045%
INFO | - Epoch 024, ExpID 12517 best_epoch=23 improved=0
INFO | Train - Loss (last batch): 0.73283
INFO | Val - Loss, MSE, MAE: 1.22894, 1.22894, 0.47582
INFO | Test - Best epoch, Loss, MSE, MAE: 23, 0.80274, 0.80274, 0.45342
INFO | Test - Points (EXACT): total_masked=633328 correct=6995 right_rate=1.1045%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.689672 (n=127523)
INFO | - Epoch 025, ExpID 12517 best_epoch=25 improved=1
INFO | Train - Loss (last batch): 0.87530
INFO | Val - Loss, MSE, MAE: 1.22137, 1.22137, 0.47625
INFO | Test - Best epoch, Loss, MSE, MAE: 25, 0.80128, 0.80128, 0.44989
INFO | Test - Points (EXACT): total_masked=633328 correct=7125 right_rate=1.1250%
INFO | - Epoch 026, ExpID 12517 best_epoch=25 improved=0
INFO | Train - Loss (last batch): 0.72352
INFO | Val - Loss, MSE, MAE: 1.22185, 1.22185, 0.47592
INFO | Test - Best epoch, Loss, MSE, MAE: 25, 0.80128, 0.80128, 0.44989
INFO | Test - Points (EXACT): total_masked=633328 correct=7125 right_rate=1.1250%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.685648 (n=127523)
INFO | - Epoch 027, ExpID 12517 best_epoch=27 improved=1
INFO | Train - Loss (last batch): 0.77494
INFO | Val - Loss, MSE, MAE: 1.22016, 1.22016, 0.47596
INFO | Test - Best epoch, Loss, MSE, MAE: 27, 0.79868, 0.79868, 0.44946
INFO | Test - Points (EXACT): total_masked=633328 correct=7163 right_rate=1.1310%
INFO | - Epoch 028, ExpID 12517 best_epoch=27 improved=0
INFO | Train - Loss (last batch): 0.71449
INFO | Val - Loss, MSE, MAE: 1.22066, 1.22066, 0.47562
INFO | Test - Best epoch, Loss, MSE, MAE: 27, 0.79868, 0.79868, 0.44946
INFO | Test - Points (EXACT): total_masked=633328 correct=7163 right_rate=1.1310%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.680316 (n=127523)
INFO | - Epoch 029, ExpID 12517 best_epoch=29 improved=1
INFO | Train - Loss (last batch): 0.64073
INFO | Val - Loss, MSE, MAE: 1.21943, 1.21943, 0.46983
INFO | Test - Best epoch, Loss, MSE, MAE: 29, 0.79725, 0.79725, 0.44317
INFO | Test - Points (EXACT): total_masked=633328 correct=7740 right_rate=1.2221%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.681014 (n=127523)
INFO | - Epoch 030, ExpID 12517 best_epoch=30 improved=1
INFO | Train - Loss (last batch): 0.78957
INFO | Val - Loss, MSE, MAE: 1.21680, 1.21680, 0.47884
INFO | Test - Best epoch, Loss, MSE, MAE: 30, 0.79626, 0.79626, 0.45227
INFO | Test - Points (EXACT): total_masked=633328 correct=7242 right_rate=1.1435%
INFO | - Epoch 031, ExpID 12517 best_epoch=30 improved=0
INFO | Train - Loss (last batch): 0.78477
INFO | Val - Loss, MSE, MAE: 1.21878, 1.21878, 0.46976
INFO | Test - Best epoch, Loss, MSE, MAE: 30, 0.79626, 0.79626, 0.45227
INFO | Test - Points (EXACT): total_masked=633328 correct=7242 right_rate=1.1435%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.681428 (n=127523)
INFO | - Epoch 032, ExpID 12517 best_epoch=32 improved=1
INFO | Train - Loss (last batch): 0.84650
INFO | Val - Loss, MSE, MAE: 1.21248, 1.21248, 0.48545
INFO | Test - Best epoch, Loss, MSE, MAE: 32, 0.79579, 0.79579, 0.45956
INFO | Test - Points (EXACT): total_masked=633328 correct=5534 right_rate=0.8738%
INFO | - Epoch 033, ExpID 12517 best_epoch=32 improved=0
INFO | Train - Loss (last batch): 0.62188
INFO | Val - Loss, MSE, MAE: 1.21373, 1.21373, 0.47724
INFO | Test - Best epoch, Loss, MSE, MAE: 32, 0.79579, 0.79579, 0.45956
INFO | Test - Points (EXACT): total_masked=633328 correct=5534 right_rate=0.8738%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.677904 (n=127523)
INFO | - Epoch 034, ExpID 12517 best_epoch=34 improved=1
INFO | Train - Loss (last batch): 0.78653
INFO | Val - Loss, MSE, MAE: 1.21104, 1.21104, 0.47815
INFO | Test - Best epoch, Loss, MSE, MAE: 34, 0.79296, 0.79296, 0.45209
INFO | Test - Points (EXACT): total_masked=633328 correct=6758 right_rate=1.0671%
INFO | - Epoch 035, ExpID 12517 best_epoch=34 improved=0
INFO | Train - Loss (last batch): 0.76232
INFO | Val - Loss, MSE, MAE: 1.21148, 1.21148, 0.47303
INFO | Test - Best epoch, Loss, MSE, MAE: 34, 0.79296, 0.79296, 0.45209
INFO | Test - Points (EXACT): total_masked=633328 correct=6758 right_rate=1.0671%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.675584 (n=127523)
INFO | - Epoch 036, ExpID 12517 best_epoch=36 improved=1
INFO | Train - Loss (last batch): 0.82477
INFO | Val - Loss, MSE, MAE: 1.21070, 1.21070, 0.47125
INFO | Test - Best epoch, Loss, MSE, MAE: 36, 0.79153, 0.79153, 0.44479
INFO | Test - Points (EXACT): total_masked=633328 correct=7935 right_rate=1.2529%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.675402 (n=127523)
INFO | - Epoch 037, ExpID 12517 best_epoch=37 improved=1
INFO | Train - Loss (last batch): 0.76125
INFO | Val - Loss, MSE, MAE: 1.20912, 1.20912, 0.47421
INFO | Test - Best epoch, Loss, MSE, MAE: 37, 0.79091, 0.79091, 0.44794
INFO | Test - Points (EXACT): total_masked=633328 correct=7229 right_rate=1.1414%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.675924 (n=127523)
INFO | - Epoch 038, ExpID 12517 best_epoch=38 improved=1
INFO | Train - Loss (last batch): 0.62367
INFO | Val - Loss, MSE, MAE: 1.20591, 1.20591, 0.47114
INFO | Test - Best epoch, Loss, MSE, MAE: 38, 0.78981, 0.78981, 0.44497
INFO | Test - Points (EXACT): total_masked=633328 correct=7426 right_rate=1.1725%
INFO | - Epoch 039, ExpID 12517 best_epoch=38 improved=0
INFO | Train - Loss (last batch): 0.78704
INFO | Val - Loss, MSE, MAE: 1.20666, 1.20666, 0.47643
INFO | Test - Best epoch, Loss, MSE, MAE: 38, 0.78981, 0.78981, 0.44497
INFO | Test - Points (EXACT): total_masked=633328 correct=7426 right_rate=1.1725%
INFO | - Epoch 040, ExpID 12517 best_epoch=38 improved=0
INFO | Train - Loss (last batch): 0.62109
INFO | Val - Loss, MSE, MAE: 1.20619, 1.20619, 0.47376
INFO | Test - Best epoch, Loss, MSE, MAE: 38, 0.78981, 0.78981, 0.44497
INFO | Test - Points (EXACT): total_masked=633328 correct=7426 right_rate=1.1725%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.678283 (n=127523)
INFO | - Epoch 041, ExpID 12517 best_epoch=41 improved=1
INFO | Train - Loss (last batch): 0.66793
INFO | Val - Loss, MSE, MAE: 1.20429, 1.20429, 0.47164
INFO | Test - Best epoch, Loss, MSE, MAE: 41, 0.78863, 0.78863, 0.44607
INFO | Test - Points (EXACT): total_masked=633328 correct=7335 right_rate=1.1582%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.673620 (n=127523)
INFO | - Epoch 042, ExpID 12517 best_epoch=42 improved=1
INFO | Train - Loss (last batch): 0.72482
INFO | Val - Loss, MSE, MAE: 1.20306, 1.20306, 0.46499
INFO | Test - Best epoch, Loss, MSE, MAE: 42, 0.78668, 0.78668, 0.43893
INFO | Test - Points (EXACT): total_masked=633328 correct=10890 right_rate=1.7195%
INFO | - Epoch 043, ExpID 12517 best_epoch=42 improved=0
INFO | Train - Loss (last batch): 0.63792
INFO | Val - Loss, MSE, MAE: 1.20420, 1.20420, 0.47015
INFO | Test - Best epoch, Loss, MSE, MAE: 42, 0.78668, 0.78668, 0.43893
INFO | Test - Points (EXACT): total_masked=633328 correct=10890 right_rate=1.7195%
INFO | - Epoch 044, ExpID 12517 best_epoch=42 improved=0
INFO | Train - Loss (last batch): 0.68224
INFO | Val - Loss, MSE, MAE: 1.20379, 1.20379, 0.46629
INFO | Test - Best epoch, Loss, MSE, MAE: 42, 0.78668, 0.78668, 0.43893
INFO | Test - Points (EXACT): total_masked=633328 correct=10890 right_rate=1.7195%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.672315 (n=127523)
INFO | - Epoch 045, ExpID 12517 best_epoch=45 improved=1
INFO | Train - Loss (last batch): 0.77255
INFO | Val - Loss, MSE, MAE: 1.19995, 1.19995, 0.46529
INFO | Test - Best epoch, Loss, MSE, MAE: 45, 0.78573, 0.78573, 0.43976
INFO | Test - Points (EXACT): total_masked=633328 correct=12918 right_rate=2.0397%
INFO | - Epoch 046, ExpID 12517 best_epoch=45 improved=0
INFO | Train - Loss (last batch): 0.66951
INFO | Val - Loss, MSE, MAE: 1.20000, 1.20000, 0.46952
INFO | Test - Best epoch, Loss, MSE, MAE: 45, 0.78573, 0.78573, 0.43976
INFO | Test - Points (EXACT): total_masked=633328 correct=12918 right_rate=2.0397%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.670047 (n=127523)
INFO | - Epoch 047, ExpID 12517 best_epoch=47 improved=1
INFO | Train - Loss (last batch): 0.67143
INFO | Val - Loss, MSE, MAE: 1.19750, 1.19750, 0.46628
INFO | Test - Best epoch, Loss, MSE, MAE: 47, 0.78336, 0.78336, 0.44047
INFO | Test - Points (EXACT): total_masked=633328 correct=12348 right_rate=1.9497%
INFO | - Epoch 048, ExpID 12517 best_epoch=47 improved=0
INFO | Train - Loss (last batch): 0.86054
INFO | Val - Loss, MSE, MAE: 1.19819, 1.19819, 0.46932
INFO | Test - Best epoch, Loss, MSE, MAE: 47, 0.78336, 0.78336, 0.44047
INFO | Test - Points (EXACT): total_masked=633328 correct=12348 right_rate=1.9497%
INFO | - Epoch 049, ExpID 12517 best_epoch=47 improved=0
INFO | Train - Loss (last batch): 0.66989
INFO | Val - Loss, MSE, MAE: 1.19826, 1.19826, 0.46484
INFO | Test - Best epoch, Loss, MSE, MAE: 47, 0.78336, 0.78336, 0.44047
INFO | Test - Points (EXACT): total_masked=633328 correct=12348 right_rate=1.9497%
INFO | - Epoch 050, ExpID 12517 best_epoch=47 improved=0
INFO | Train - Loss (last batch): 0.73337
INFO | Val - Loss, MSE, MAE: 1.19811, 1.19811, 0.46202
INFO | Test - Best epoch, Loss, MSE, MAE: 47, 0.78336, 0.78336, 0.44047
INFO | Test - Points (EXACT): total_masked=633328 correct=12348 right_rate=1.9497%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.670352 (n=127523)
INFO | - Epoch 051, ExpID 12517 best_epoch=51 improved=1
INFO | Train - Loss (last batch): 0.72672
INFO | Val - Loss, MSE, MAE: 1.19627, 1.19627, 0.46875
INFO | Test - Best epoch, Loss, MSE, MAE: 51, 0.78227, 0.78227, 0.44328
INFO | Test - Points (EXACT): total_masked=633328 correct=11371 right_rate=1.7954%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.671990 (n=127523)
INFO | - Epoch 052, ExpID 12517 best_epoch=52 improved=1
INFO | Train - Loss (last batch): 0.92114
INFO | Val - Loss, MSE, MAE: 1.19339, 1.19339, 0.46896
INFO | Test - Best epoch, Loss, MSE, MAE: 52, 0.78255, 0.78255, 0.44391
INFO | Test - Points (EXACT): total_masked=633328 correct=11137 right_rate=1.7585%
INFO | - Epoch 053, ExpID 12517 best_epoch=52 improved=0
INFO | Train - Loss (last batch): 0.61547
INFO | Val - Loss, MSE, MAE: 1.19410, 1.19410, 0.45987
INFO | Test - Best epoch, Loss, MSE, MAE: 52, 0.78255, 0.78255, 0.44391
INFO | Test - Points (EXACT): total_masked=633328 correct=11137 right_rate=1.7585%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.665365 (n=127523)
INFO | - Epoch 054, ExpID 12517 best_epoch=54 improved=1
INFO | Train - Loss (last batch): 0.68880
INFO | Val - Loss, MSE, MAE: 1.19209, 1.19209, 0.46184
INFO | Test - Best epoch, Loss, MSE, MAE: 54, 0.78004, 0.78004, 0.43594
INFO | Test - Points (EXACT): total_masked=633328 correct=12354 right_rate=1.9506%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.663270 (n=127523)
INFO | - Epoch 055, ExpID 12517 best_epoch=55 improved=1
INFO | Train - Loss (last batch): 0.98653
INFO | Val - Loss, MSE, MAE: 1.19171, 1.19171, 0.47343
INFO | Test - Best epoch, Loss, MSE, MAE: 55, 0.78100, 0.78100, 0.44793
INFO | Test - Points (EXACT): total_masked=633328 correct=8152 right_rate=1.2872%
INFO | - Epoch 056, ExpID 12517 best_epoch=55 improved=0
INFO | Train - Loss (last batch): 0.74098
INFO | Val - Loss, MSE, MAE: 1.19219, 1.19219, 0.46235
INFO | Test - Best epoch, Loss, MSE, MAE: 55, 0.78100, 0.78100, 0.44793
INFO | Test - Points (EXACT): total_masked=633328 correct=8152 right_rate=1.2872%
INFO | - Epoch 057, ExpID 12517 best_epoch=55 improved=0
INFO | Train - Loss (last batch): 0.84458
INFO | Val - Loss, MSE, MAE: 1.19695, 1.19695, 0.45984
INFO | Test - Best epoch, Loss, MSE, MAE: 55, 0.78100, 0.78100, 0.44793
INFO | Test - Points (EXACT): total_masked=633328 correct=8152 right_rate=1.2872%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.664114 (n=127523)
INFO | - Epoch 058, ExpID 12517 best_epoch=58 improved=1
INFO | Train - Loss (last batch): 0.79299
INFO | Val - Loss, MSE, MAE: 1.19024, 1.19024, 0.47113
INFO | Test - Best epoch, Loss, MSE, MAE: 58, 0.77926, 0.77926, 0.44625
INFO | Test - Points (EXACT): total_masked=633328 correct=10829 right_rate=1.7099%
INFO | - Epoch 059, ExpID 12517 best_epoch=58 improved=0
INFO | Train - Loss (last batch): 0.67789
INFO | Val - Loss, MSE, MAE: 1.19332, 1.19332, 0.46026
INFO | Test - Best epoch, Loss, MSE, MAE: 58, 0.77926, 0.77926, 0.44625
INFO | Test - Points (EXACT): total_masked=633328 correct=10829 right_rate=1.7099%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.660888 (n=127523)
INFO | - Epoch 060, ExpID 12517 best_epoch=60 improved=1
INFO | Train - Loss (last batch): 0.76149
INFO | Val - Loss, MSE, MAE: 1.18732, 1.18732, 0.46772
INFO | Test - Best epoch, Loss, MSE, MAE: 60, 0.77763, 0.77763, 0.44251
INFO | Test - Points (EXACT): total_masked=633328 correct=11982 right_rate=1.8919%
INFO | - Epoch 061, ExpID 12517 best_epoch=60 improved=0
INFO | Train - Loss (last batch): 0.62148
INFO | Val - Loss, MSE, MAE: 1.18756, 1.18756, 0.45850
INFO | Test - Best epoch, Loss, MSE, MAE: 60, 0.77763, 0.77763, 0.44251
INFO | Test - Points (EXACT): total_masked=633328 correct=11982 right_rate=1.8919%
INFO | - Epoch 062, ExpID 12517 best_epoch=60 improved=0
INFO | Train - Loss (last batch): 0.73124
INFO | Val - Loss, MSE, MAE: 1.18959, 1.18959, 0.45637
INFO | Test - Best epoch, Loss, MSE, MAE: 60, 0.77763, 0.77763, 0.44251
INFO | Test - Points (EXACT): total_masked=633328 correct=11982 right_rate=1.8919%
INFO | - Epoch 063, ExpID 12517 best_epoch=60 improved=0
INFO | Train - Loss (last batch): 0.88244
INFO | Val - Loss, MSE, MAE: 1.18923, 1.18923, 0.45379
INFO | Test - Best epoch, Loss, MSE, MAE: 60, 0.77763, 0.77763, 0.44251
INFO | Test - Points (EXACT): total_masked=633328 correct=11982 right_rate=1.8919%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.657842 (n=127523)
INFO | - Epoch 064, ExpID 12517 best_epoch=64 improved=1
INFO | Train - Loss (last batch): 0.70985
INFO | Val - Loss, MSE, MAE: 1.18402, 1.18402, 0.46633
INFO | Test - Best epoch, Loss, MSE, MAE: 64, 0.77611, 0.77611, 0.44112
INFO | Test - Points (EXACT): total_masked=633328 correct=12758 right_rate=2.0144%
INFO | - Epoch 065, ExpID 12517 best_epoch=64 improved=0
INFO | Train - Loss (last batch): 0.71244
INFO | Val - Loss, MSE, MAE: 1.18426, 1.18426, 0.46090
INFO | Test - Best epoch, Loss, MSE, MAE: 64, 0.77611, 0.77611, 0.44112
INFO | Test - Points (EXACT): total_masked=633328 correct=12758 right_rate=2.0144%
INFO | - Epoch 066, ExpID 12517 best_epoch=64 improved=0
INFO | Train - Loss (last batch): 0.75339
INFO | Val - Loss, MSE, MAE: 1.18744, 1.18744, 0.45500
INFO | Test - Best epoch, Loss, MSE, MAE: 64, 0.77611, 0.77611, 0.44112
INFO | Test - Points (EXACT): total_masked=633328 correct=12758 right_rate=2.0144%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.652790 (n=127523)
INFO | - Epoch 067, ExpID 12517 best_epoch=67 improved=1
INFO | Train - Loss (last batch): 0.64535
INFO | Val - Loss, MSE, MAE: 1.18322, 1.18322, 0.45587
INFO | Test - Best epoch, Loss, MSE, MAE: 67, 0.77460, 0.77460, 0.43008
INFO | Test - Points (EXACT): total_masked=633328 correct=17625 right_rate=2.7829%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.654276 (n=127523)
INFO | - Epoch 068, ExpID 12517 best_epoch=68 improved=1
INFO | Train - Loss (last batch): 0.67303
INFO | Val - Loss, MSE, MAE: 1.18261, 1.18261, 0.46202
INFO | Test - Best epoch, Loss, MSE, MAE: 68, 0.77369, 0.77369, 0.43671
INFO | Test - Points (EXACT): total_masked=633328 correct=13722 right_rate=2.1666%
INFO | - Epoch 069, ExpID 12517 best_epoch=68 improved=0
