INFO | Test - WorstChannelByMAE: ch=0 mae=0.453705 (n=8076)
INFO | Val - Loss, MSE, MAE: 0.68884, 0.68884, 0.34959
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 022, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.43215
INFO | Val - Loss, MSE, MAE: 0.73073, 0.73073, 0.32944
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 023, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.60672
INFO | Val - Loss, MSE, MAE: 0.70488, 0.70488, 0.34800
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 024, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.40361
INFO | Val - Loss, MSE, MAE: 0.78480, 0.78480, 0.34023
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 025, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.71381
INFO | Val - Loss, MSE, MAE: 0.75377, 0.75377, 0.34850
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 026, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.55675
INFO | Val - Loss, MSE, MAE: 0.76618, 0.76618, 0.33482
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 027, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.70060
INFO | Val - Loss, MSE, MAE: 0.74512, 0.74512, 0.35190
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 028, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.30375
INFO | Val - Loss, MSE, MAE: 0.75042, 0.75042, 0.33610
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 029, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.39442
INFO | Val - Loss, MSE, MAE: 0.76165, 0.76165, 0.34281
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 030, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.25064
INFO | Val - Loss, MSE, MAE: 0.79756, 0.79756, 0.33774
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 031, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.45274
INFO | Val - Loss, MSE, MAE: 0.76503, 0.76503, 0.32368
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 032, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.58340
INFO | Val - Loss, MSE, MAE: 0.80075, 0.80075, 0.32867
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 033, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.26940
INFO | Val - Loss, MSE, MAE: 0.77237, 0.77237, 0.35005
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 034, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.60233
INFO | Val - Loss, MSE, MAE: 0.81215, 0.81215, 0.32479
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 035, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.51854
INFO | Val - Loss, MSE, MAE: 0.78503, 0.78503, 0.33919
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 036, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.46438
INFO | Val - Loss, MSE, MAE: 0.77241, 0.77241, 0.33289
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 037, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.94348
INFO | Val - Loss, MSE, MAE: 0.79911, 0.79911, 0.33234
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 038, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.59416
INFO | Val - Loss, MSE, MAE: 0.77563, 0.77563, 0.33252
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 039, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.50362
INFO | Val - Loss, MSE, MAE: 0.78637, 0.78637, 0.32921
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 040, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.38112
INFO | Val - Loss, MSE, MAE: 0.81003, 0.81003, 0.32418
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 041, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.47514
INFO | Val - Loss, MSE, MAE: 0.81055, 0.81055, 0.32725
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 042, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.32047
INFO | Val - Loss, MSE, MAE: 0.80149, 0.80149, 0.33118
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 043, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.38247
INFO | Val - Loss, MSE, MAE: 0.82374, 0.82374, 0.32657
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 044, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.74056
INFO | Val - Loss, MSE, MAE: 0.81303, 0.81303, 0.35843
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 045, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.53798
INFO | Val - Loss, MSE, MAE: 0.81693, 0.81693, 0.33274
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 046, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 1.51236
INFO | Val - Loss, MSE, MAE: 0.78893, 0.78893, 0.33746
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 047, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.34158
INFO | Val - Loss, MSE, MAE: 0.80078, 0.80078, 0.33006
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 048, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.22665
INFO | Val - Loss, MSE, MAE: 0.81944, 0.81944, 0.33433
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 049, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.24714
INFO | Val - Loss, MSE, MAE: 0.82125, 0.82125, 0.33134
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 050, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.48654
INFO | Val - Loss, MSE, MAE: 0.81225, 0.81225, 0.32674
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 051, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.28870
INFO | Val - Loss, MSE, MAE: 0.82606, 0.82606, 0.32863
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 052, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.74054
INFO | Val - Loss, MSE, MAE: 0.83067, 0.83067, 0.33420
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 053, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.51289
INFO | Val - Loss, MSE, MAE: 0.82979, 0.82979, 0.33142
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 054, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.39407
INFO | Val - Loss, MSE, MAE: 0.82880, 0.82880, 0.33940
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 055, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.21601
INFO | Val - Loss, MSE, MAE: 0.82137, 0.82137, 0.32482
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 056, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.27750
INFO | Val - Loss, MSE, MAE: 0.83128, 0.83128, 0.33319
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 057, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.23360
INFO | Val - Loss, MSE, MAE: 0.84085, 0.84085, 0.33731
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 058, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.39076
INFO | Val - Loss, MSE, MAE: 0.82007, 0.82007, 0.33166
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 059, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.46322
INFO | Val - Loss, MSE, MAE: 0.84983, 0.84983, 0.32794
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 060, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.36193
INFO | Val - Loss, MSE, MAE: 0.85086, 0.85086, 0.32980
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 061, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.57992
INFO | Val - Loss, MSE, MAE: 0.84320, 0.84320, 0.32776
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 062, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.31889
INFO | Val - Loss, MSE, MAE: 0.84419, 0.84419, 0.32841
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 063, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.35363
INFO | Val - Loss, MSE, MAE: 0.85499, 0.85499, 0.33722
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 064, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.35475
INFO | Val - Loss, MSE, MAE: 0.85038, 0.85038, 0.32531
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 065, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.23625
INFO | Val - Loss, MSE, MAE: 0.85130, 0.85130, 0.33232
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 066, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.34624
INFO | Val - Loss, MSE, MAE: 0.84932, 0.84932, 0.32962
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 067, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.98403
INFO | Val - Loss, MSE, MAE: 0.85736, 0.85736, 0.33646
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 068, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.79042
INFO | Val - Loss, MSE, MAE: 0.86478, 0.86478, 0.33155
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | - Epoch 069, ExpID 78936 best_epoch=19 improved=0
INFO | Train - Loss (last batch): 0.38624
INFO | Val - Loss, MSE, MAE: 0.86516, 0.86516, 0.32987
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.52302, 0.52302, 0.31971
INFO | Test - Points (EXACT): total_masked=39143 correct=2105 right_rate=5.3777%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.467847 (n=7800)
INFO | - Epoch 000, ExpID 28924 best_epoch=0 improved=1
INFO | Train - Loss (last batch): 0.55557
INFO | Val - Loss, MSE, MAE: 0.82141, 0.82141, 0.38544
INFO | Test - Best epoch, Loss, MSE, MAE: 0, 0.56835, 0.56835, 0.36180
INFO | Test - Points (EXACT): total_masked=39143 correct=1675 right_rate=4.2792%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.427295 (n=7800)
INFO | - Epoch 001, ExpID 28924 best_epoch=1 improved=1
INFO | Train - Loss (last batch): 0.64578
INFO | Val - Loss, MSE, MAE: 0.81408, 0.81408, 0.35470
INFO | Test - Best epoch, Loss, MSE, MAE: 1, 0.54821, 0.54821, 0.33046
INFO | Test - Points (EXACT): total_masked=39143 correct=1471 right_rate=3.7580%
INFO | Test - WorstChannelByMAE: ch=0 mae=0.445625 (n=8076)
INFO | - Epoch 002, ExpID 28924 best_epoch=2 improved=1
INFO | Train - Loss (last batch): 0.37190
INFO | Val - Loss, MSE, MAE: 0.73232, 0.73232, 0.34935
INFO | Test - Best epoch, Loss, MSE, MAE: 2, 0.53000, 0.53000, 0.32720
INFO | Test - Points (EXACT): total_masked=39143 correct=2466 right_rate=6.3000%
INFO | - Epoch 003, ExpID 28924 best_epoch=2 improved=0
INFO | Train - Loss (last batch): 0.57647
INFO | Val - Loss, MSE, MAE: 0.75041, 0.75041, 0.34454
INFO | Test - Best epoch, Loss, MSE, MAE: 2, 0.53000, 0.53000, 0.32720
INFO | Test - Points (EXACT): total_masked=39143 correct=2466 right_rate=6.3000%
INFO | - Epoch 004, ExpID 28924 best_epoch=2 improved=0
INFO | Train - Loss (last batch): 0.46122
INFO | Val - Loss, MSE, MAE: 0.75797, 0.75797, 0.34347
INFO | Test - Best epoch, Loss, MSE, MAE: 2, 0.53000, 0.53000, 0.32720
INFO | Test - Points (EXACT): total_masked=39143 correct=2466 right_rate=6.3000%
INFO | - Epoch 005, ExpID 28924 best_epoch=2 improved=0
INFO | Train - Loss (last batch): 0.46964
INFO | Val - Loss, MSE, MAE: 0.79215, 0.79215, 0.35160
INFO | Test - Best epoch, Loss, MSE, MAE: 2, 0.53000, 0.53000, 0.32720
INFO | Test - Points (EXACT): total_masked=39143 correct=2466 right_rate=6.3000%
INFO | Test - WorstChannelByMAE: ch=0 mae=0.440279 (n=8076)
